Date,Gross Return,Transaction Cost,Net Return,Gross Equity,Net Equity,Turnover
2018-12-31,-0.0480032706195304,0.0005714285714285711,-0.04857469919095897,198.06497009094133,191.34360690938453,0.5714285714285712
2019-01-31,0.077162749191744,0.0005714285714285711,0.07659132062031543,213.3482077017389,205.9988664548288,0.5714285714285712
2019-02-28,0.0290675699542245,0.0008571428571428568,0.02821042709708164,219.54972165371757,211.8101824590342,0.8571428571428568
2019-03-31,0.0582695533221267,0.0002857142857142856,0.05798383903641242,232.34278586647696,224.091749985012,0.2857142857142856
2019-04-30,0.0170937037263965,0.0002857142857142856,0.016807989440682215,236.31438461104412,227.8582817525041,0.2857142857142856
2019-05-31,-0.0130822848035908,0.0002857142857142856,-0.013367999089305084,233.2228525283772,224.81227244954601,0.2857142857142856
2019-06-30,0.0576206937610219,0.0005714285714285711,0.05704926518959333,246.66131509198678,237.63764739839525,0.5714285714285712
2019-07-31,0.0099572000877751,0.0002857142857142856,0.009671485802060816,249.11737116027143,239.93595653124396,0.2857142857142856
2019-08-31,0.0135405813087574,0.0005714285714285711,0.012969152737328828,252.49056517989098,243.04772259867474,0.5714285714285712
2019-09-30,0.0043144021624285,0.0002857142857142856,0.004028687876714214,253.57991102029587,244.026886012171,0.2857142857142856
2019-10-31,0.0152087891754885,0.0002857142857142856,0.014923074889774216,257.43655442614266,247.66851750724902,0.2857142857142856
2019-11-30,0.0252441971568919,0.0002857142857142856,0.024958482871177617,263.93533356146713,253.84994795918362,0.2857142857142856
2019-12-31,0.0158224403338073,0.0002857142857142856,0.015536726048093016,268.11143462872695,257.7939450579481,0.2857142857142856
2020-01-31,-0.0123098390879986,0.0005714285714285711,-0.012881267659427171,264.8110260107949,254.473232250677,0.5714285714285712
2020-02-29,-0.0751138601064993,0.0002857142857142856,-0.07539957439221359,244.92004764836145,235.28605884476502,0.2857142857142856
2020-03-31,-0.0818816994848613,0.0008571428571428568,-0.08273884234200417,224.8655779090004,215.8187627167365,0.8571428571428568
2020-04-30,0.0430769826020335,0.0005714285714285711,0.04250555403060493,234.5521084963826,224.99225879621108,0.5714285714285712
2020-05-31,0.0438399174586444,0.0005714285714285711,0.04326848888721583,244.83485357261497,234.72733384564455,0.5714285714285712
2020-06-30,0.0597715704414322,0.0002857142857142856,0.059485856155717914,259.4690172694483,248.6902902626017,0.2857142857142856
2020-07-31,0.0043526129653487,0.0,0.0043526129653487,260.59838547812154,249.77274284435504,0.0
2020-08-31,0.005203508302609,0.0002857142857142856,0.004917794016894714,261.95441134060343,251.00107374469837,0.2857142857142856
2020-09-30,-0.003561551326827,0.0002857142857142856,-0.0038472656125412854,261.0214472593251,250.03540594496943,0.2857142857142856
2020-10-31,-0.0902612515823664,0.0002857142857142856,-0.0905469658680807,237.46132473985776,227.3954585770586,0.2857142857142856
2020-11-30,0.1120333748817474,0.0,0.1120333748817474,264.06491835435463,252.87133923422908,0.0
2020-12-31,0.0298711114022513,0.0005714285714285711,0.02929968283082273,271.952830947944,260.2803892707974,0.5714285714285712
2021-01-31,0.0287748840737415,0.0002857142857142856,0.028489169788027215,279.7782421319968,267.695561473227,0.2857142857142856
2021-02-28,0.0219097720600002,0.0002857142857142856,0.021624057774285915,285.90811964445646,273.4842257604439,0.2857142857142856
2021-03-31,0.0772960512092253,0.0002857142857142856,0.077010336923511,308.00768830162764,294.5453381295212,0.2857142857142856
2021-04-30,0.0178636245312144,0.0008571428571428568,0.017006481674071542,313.5098219981753,299.55451802460414,0.8571428571428568
2021-05-31,0.0384121376911274,0.0008571428571428568,0.03755499483398454,325.5524044482901,310.80428640151484,0.8571428571428568
2021-06-30,-0.0032870127025188,0.0005714285714285711,-0.003858441273947371,324.482309559533,309.60506631474345,0.5714285714285712
2021-07-31,0.0185174302074348,0.0,0.0185174302074348,330.49088808034895,315.338156522095,0.0
2021-08-31,0.0276793131604951,0.0,0.0276793131604951,339.63864886821506,324.06650010792333,0.0
2021-09-30,0.0099413024060858,0.0,0.0099413024060858,343.01509938540835,327.28814318517794,0.0
2021-10-31,0.0549437569442828,0.0002857142857142856,0.054658042658568516,361.8616376342592,345.1770724770371,0.2857142857142856
2021-11-30,-0.0958166061517916,0.0,-0.0958166061517916,327.1892836196151,312.10337687087645,0.0
2021-12-31,0.0586324146781474,0.0002857142857142856,0.058346700392433115,346.37318137504633,330.3135790926281,0.2857142857142856
2022-01-31,0.0020864160234799,0.0005714285714285711,0.0015149874520513289,347.0958599307709,330.8140000201956,0.5714285714285712
2022-02-28,-0.0927621691239798,0.0002857142857142856,-0.0930478834096941,314.8984950696395,300.0324575160219,0.2857142857142856
2022-03-31,-0.0466502064822303,0.0005714285714285711,-0.04722163505365887,300.2084152536973,285.8644343029479,0.5714285714285712
2022-04-30,-0.0219851633821924,0.0008571428571428568,-0.02284230623933526,293.6082841956357,279.3346313516656,0.8571428571428568
2022-05-31,0.0289188417655051,0.0005714285714285711,0.02834741319407653,302.0990957073307,287.2530455660064,0.5714285714285712
2022-06-30,-0.0790713502374256,0.0008571428571428568,-0.07992849309456847,278.2117123042468,264.29334249709007,0.8571428571428568
2022-07-31,0.0305052912194388,0.0008571428571428568,0.029648148362295942,286.6986416087466,272.1291507266109,0.8571428571428568
2022-08-31,-0.0227838613301126,0.0005714285714285711,-0.02335528990154117,280.1665395148013,265.77349552073065,0.5714285714285712
2022-09-30,-0.0596344834909338,0.0002857142857142856,-0.05992019777664809,263.45895263939383,249.8482951053374,0.2857142857142856
2022-10-31,0.0907265372909236,0.0,0.0907265372909236,287.3616711306595,272.5161657682855,0.0
2022-11-30,0.0170387778625984,0.0008571428571428568,0.016181635005455542,292.25796281127987,276.9259228958341,0.8571428571428568
2022-12-31,0.0027447380388587,0.0005714285714285711,0.002173309467430129,293.06013435896733,277.52776862584045,0.5714285714285712
2023-01-31,0.0842027305479024,0.0008571428571428568,0.08334558769075953,317.73659788672757,300.6584836024663,0.8571428571428568
2023-02-28,0.0262930897560354,0.0005714285714285711,0.02572166118460683,326.0908747737406,308.3919192499665,0.5714285714285712
2023-03-31,-0.0678141911246535,0.0011428571428571423,-0.06895704826751065,303.97728586782875,287.1261227889364,1.1428571428571423
2023-04-30,0.0359433477822758,0.0005714285714285711,0.03537191921084723,314.90324717168835,297.2823248075505,0.5714285714285712
2023-05-31,-0.0208917077085488,0.0005714285714285711,-0.02146313627997737,308.32438057530453,290.9017137565775,0.5714285714285712
2023-06-30,0.0860900906348802,0.0005714285714285711,0.08551866206345163,334.86805444397584,315.77923910900523,0.5714285714285712
2023-07-31,0.0092998823333196,0.0002857142857142856,0.009014168047605315,337.9822879474925,318.6257262362787,0.2857142857142856
2023-08-31,-0.0207919743419155,0.0005714285714285711,-0.02136340291334407,330.95496888846634,311.8187964681362,0.5714285714285712
2023-09-30,-0.0010136339445459,0.0002857142857142856,-0.0012993482302601856,330.61950169788486,311.41363526678344,0.2857142857142856
2023-10-31,-0.0193574439115207,0.0005714285714285711,-0.01992887248294927,324.21955323771317,305.20751264010005,0.5714285714285712
2023-11-30,0.1078667967670333,0.0002857142857142856,0.10758108248131901,359.1920778947039,338.04206723135286,0.2857142857142856
2023-12-31,0.0296497332209166,0.0,0.0296497332209166,369.8420271793486,348.0649243422097,0.0
2024-01-31,0.0346226951530245,0.0002857142857142856,0.03433698086731021,382.64695494115574,360.0164229899299,0.2857142857142856
2024-02-29,0.0197219993032408,0.0002857142857142856,0.019436285017526516,390.19351791989243,367.01380479815253,0.2857142857142856
2024-03-31,0.0701233790014066,0.0002857142857142856,0.0698376647156923,417.5552058608812,392.6451918436765,0.2857142857142856
2024-04-30,-0.0357593840906657,0.0005714285714285711,-0.03633081266209427,402.62368887544494,378.38007293613185,0.5714285714285712
2024-05-31,0.0459003378506082,0.0,0.0459003378506082,421.10425222148604,395.747846119838,0.0
2024-06-30,-0.0441339888135924,0.0005714285714285711,-0.04470541738502097,402.5192418645868,378.0557734798276,0.5714285714285712
2024-07-31,0.0471495954276835,0.0005714285714285711,0.04657816685625493,421.4978612703599,395.66491837794155,0.5714285714285712
2024-08-31,0.001624650050227,0.0005714285714285711,0.0010532214787984289,422.18264779184335,396.0816411683842,0.5714285714285712
2024-09-30,0.0163462990669715,0.0002857142857142856,0.016060584781257214,429.0837716135348,402.4429439466685,0.2857142857142856
2024-10-31,-0.0390289490184496,0.0002857142857142856,-0.03931466330416389,412.3370829665861,386.6210351062687,0.2857142857142856
2024-11-30,-0.0065313481096595,0.0002857142857142856,-0.006817062395373786,409.64396593920975,383.98541538658526,0.2857142857142856
2024-12-31,0.0166944553750566,0.0002857142857142856,0.016408741089342316,416.48274884824303,390.2861326497473,0.2857142857142856
2025-01-31,0.0967871544523341,0.0002857142857142856,0.09650144016661981,456.79292898775054,427.94930652750827,0.2857142857142856
2025-02-28,0.0325147486631149,0.0,0.0325147486631149,471.64543626487546,441.8639706698046,0.0
2025-03-31,-0.0017764660784583,0.0008571428571428568,-0.002633608935601157,470.80757414629124,440.7002737683284,0.8571428571428568
2025-04-30,-0.0139367370155907,0.0005714285714285711,-0.014508165587019272,464.2460528004661,434.3065212222527,0.5714285714285712
2025-05-31,0.0544017325489752,0.0005714285714285711,0.05383030397754663,489.5018424018345,457.68537327907734,0.5714285714285712
2025-06-30,-0.0103732232439098,0.0002857142857142856,-0.010658937529624084,484.4241305122951,452.80693347707296,0.2857142857142856
2025-07-31,0.0524531428102326,0.0002857142857142856,0.05216742852451831,509.83369861077927,476.42870681464456,0.2857142857142856
2025-08-31,0.0269777438328194,0.0002857142857142856,0.026692029547105114,523.5878615292397,489.1455559340301,0.2857142857142856
2025-09-30,0.0348892131721575,0.0008571428571428568,0.034032070315014644,541.8554300444873,505.7921918878539,0.8571428571428568
2025-10-31,0.030204128819453,0.0002857142857142856,0.029918414533738714,558.2217012550711,520.924692352683,0.2857142857142856
2025-11-30,0.0397257009992217,0.0002857142857142856,0.039439986713507416,580.397449650407,541.4699552978108,0.2857142857142856
2025-12-31,0.0583249892814346,0.0002857142857142856,0.058039274995720314,614.249124680239,572.8964789352608,0.2857142857142856
