Date,AD.AS,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BBVA.MC,BNP.PA,ENEL.MI,ENI.MI,IBE.MC,INGA.AS,ISP.MI,ITX.MC,MC.PA,NESN.SW,NOVN.SW,PHIA.AS,ROG.SW,SAN.MC,SAN.PA,SAP.DE,SIE.DE,UBSG.SW,UCG.MI
2010-02-28,-0.010880091923822555,0.06725339380320516,0.05446409046684275,-0.020025811265561022,0.0003640010183476594,-0.13963974456131079,0.018791931402444728,0.020499569652510985,-0.021264236452258722,-0.043042049082247846,-0.04356039403657508,-0.07020692650612093,-0.05094756169745773,0.0067030541009587274,0.05841605352866619,0.05103018899205569,-0.019634773992585175,0.00504199486846435,-0.06171310112836437,0.002238912942368554,-0.009673681790073108,-0.02100331468739125,0.05559522681594564,-0.08069323668360595
2010-03-31,0.09666632814958231,-0.017155961110124407,0.0946933122252751,0.1830465282444247,0.11348202017187892,0.060733378539098215,0.07020499442768413,0.039548032339932426,0.04828064275503419,0.06104151433435434,0.12597106381039413,0.06776410253769471,0.1268758315133478,0.0871857499251727,0.010289723337639334,-0.0054896603688054935,0.1377726472832026,-0.014997163575309336,0.030474543918141306,0.027364152798974972,0.09462753324776152,0.1771712150538005,0.15732588774882772,0.17797510808873818
2010-04-30,0.06911247823543976,-0.05807326054656747,-0.06797376356007856,-0.06084654082949881,-0.005431635016877934,-0.005147868942874445,-0.08318659784401405,-0.04528966177239713,-0.0293612434417041,-0.045418166975232155,-0.08833883117812169,-0.0942884858684222,-0.044565104679190504,0.003466573294661268,0.009139628835534763,-0.033379869427910935,0.07118786285595502,-0.0052631063539039236,-0.029471664090690797,-0.06396092284730837,0.010178461153197427,0.0025624243958901616,-0.015752736327933947,-0.08845703795626714
2010-05-31,-0.007751999136668353,0.1610836799235711,-0.011328917031746988,-0.05191125901718685,-0.020918430401113075,-0.143115747584024,-0.08406662196627612,-0.054395966442905896,-0.06850652287237269,-0.09983310795143763,-0.03769142049886243,-0.09711042128490666,-0.013360495835642916,0.008070524895912534,-0.008514593710859164,-0.046304602477665324,-0.04089669767488924,-0.06701943822225331,-0.10754248098692032,0.005375963287906904,-0.02760534291874084,-0.0043047114788238305,-0.07943085950665885,-0.11224121285264388
2010-06-30,-0.007324336606402637,0.035604530419546476,0.005775449530987187,-0.02949921003129874,0.047607960287610496,0.010797873595947527,-0.03294088986579202,-0.029506037772015103,-0.0006575885729923625,-0.10947456739241856,-0.04764804855849347,0.005753767561776035,0.03677170772843508,0.04163767859157819,-0.0038169013105578964,0.001886006244592453,0.013530013754402992,-0.060491315749199526,0.04984956590485812,0.0016178373107256228,0.05600347182669929,0.0,-0.06889887850441923,0.056896725268438475
2010-07-31,-0.030988436159732125,0.07765253371721159,0.08857646763268212,0.07019473116304797,-0.006650485557278096,0.21136789292290992,0.1773511458095387,0.07951299489555819,0.032916038601734865,0.16904122066275273,0.19494818242411704,0.16247125019790132,0.07783809190617297,0.042423021584694354,-0.013409940212686933,-0.03897419865783003,-0.0327668993610305,-0.09121410007218878,0.140618055058654,-0.10014125566023468,-0.044711118170056574,0.01040273745905318,0.23098187018350935,0.1691135616763222
2010-08-31,-0.01370575279112518,-0.0448295504375007,-0.09158252529029265,-0.19595436775667574,-0.07085494089115696,-0.07924544073769324,-0.06336553667249656,-0.0019910066036623597,-0.001274520692485459,0.026777770766449605,-0.04905177077035672,-0.12795260223405502,0.037438242261453425,-0.019760982856480536,0.02135895677001498,0.055391727175217564,-0.07528242399067109,0.018450197787731826,-0.05966842929279692,0.01570541521777513,-0.016695199874584565,-0.04024600680587276,-0.03483131832331865,-0.13860472162394355
2010-09-30,0.01780744260296263,0.05355604312070539,0.02421549356134345,0.1135960084551062,0.11096451477033287,0.040878520068707846,0.056714402031830424,0.03989400820409239,0.04265127937570323,0.01492779459032989,0.0843547488704246,0.07562083550044707,0.10674274290085894,0.17249657761863157,-0.0047524479607572445,0.05623348955413787,0.0427408875229065,-0.02753624753165551,0.00757001143943814,0.07963350102155076,0.053112715957500445,0.07871253193222594,-0.02910344603987791,0.0113392519648432
2010-10-31,0.00424730238624349,0.03224917579092024,0.08612783918691491,0.08215396414563547,0.1302561151559125,-0.03718272434080161,0.007283939044557597,0.04923253431835395,0.04610694555027761,0.07389709536243516,0.0078840093003949,0.060860481086984386,0.029861061510977338,0.04646813864914079,0.02960818155140954,0.012422662815360974,-0.05747123191286374,0.07675095315031855,0.003304183104109848,0.02670057045361318,0.0326580823999163,0.0600544077470464,-0.0011993732103942056,0.0
2010-11-30,-0.06243684112058512,-0.08604702776665085,-0.06152811483297771,0.05103356175313056,0.09984709902083466,-0.22051126251596076,-0.13225509114279121,-0.0952296725064603,-0.04261881282665536,-0.1262378246047362,-0.11316785351704706,-0.2067259194173855,-0.021185622316620023,0.043841127942592095,0.01205929511587911,-0.06659184416833774,-0.043258277900064646,-0.04636669852484532,-0.20918662386151943,-0.07174172805025814,-0.040832650365220324,0.026924975363666226,-0.09783896051791574,-0.20395101759016954
2010-12-31,0.06466194105796808,0.0292582769421732,0.05242606387734394,0.16392445037910353,0.03826081566128936,0.06824944489603979,0.061951843538397666,0.033149099565959794,0.054193313767116225,0.11838385888355529,0.06806819087773652,0.0124683515704056,-0.03496335473840617,0.055626832407254856,0.0036665746192261484,0.03192474878878104,0.10437723214535333,-0.005805362891874721,0.08602738353801853,0.04443978523318903,0.060100253991727914,0.0997745921655433,0.021290748297711604,0.03822941572687566
2011-01-31,-0.002219738142191008,0.18491432259988572,0.1407846475233443,0.05154311351626362,-0.05896148449229821,0.20121825588420839,0.12751680722406555,0.1036097123270463,0.05875132118914195,0.08529793160038945,0.14576743437679052,0.1970446388527669,-0.014992415050882335,-0.07539513686930133,-0.06757990349716192,-0.0436942217617351,-0.008493032373243281,0.04817508989013963,0.16229183073365605,0.025179901421281015,0.10813630976568445,0.04452069642758927,0.1029315119464278,0.16860437751637547
2011-02-28,-0.016380338161340324,-0.0042755607807660745,0.02907833991101838,0.031311136153576724,0.07262365296509565,-0.0023420350814847835,0.03626383805554623,0.04615382313813132,0.02138746718859519,0.010063662871832468,0.09166274757537907,0.005761384238658351,-0.04946526653526173,0.001753530707321982,0.03036204593971803,0.04230932395735154,0.03931486272866702,-0.024373019588859512,-0.0016760675497412558,0.0025060883542296075,0.03552828450408696,0.04229426864963348,0.08978155645847274,0.029851226038648093
